mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_475,CC1C(C)N1C,3.88714,3.62397,2.64105,1.3293,60.42,-0.2104,0.0826,0.293,607.6457,0.153308,-251.727102,-251.719552,-251.718607,-251.758017,26.797
gdb_59495,CC(O)C1CC1CC#N,3.66303,0.81372,0.7185,4.974,80.13,-0.2752,0.0391,0.3143,1580.5432,0.169525,-403.152347,-403.142358,-403.141414,-403.187908,36.213
gdb_63331,CC1(C)NC(=N)NC1=O,2.54474,1.48732,1.17824,0.9322,75.13,-0.2352,0.0008,0.236,1104.8476,0.148007,-435.338977,-435.330038,-435.329094,-435.372233,33.996
gdb_68866,OC12CC1(O)C1NC1C2,2.48235,1.83223,1.44742,2.7162,70.52,-0.2243,0.0678,0.292,958.2696,0.148453,-439.047017,-439.039303,-439.038359,-439.078614,31.532
gdb_77052,CN1C(CC#N)CC1=O,3.39942,1.07284,0.86359,2.6405,74.46,-0.2561,0.0171,0.2733,1289.9315,0.135565,-418.048563,-418.039434,-418.03849,-418.083219,31.9
gdb_115561,OCC1NCC1(O)C#N,2.90759,1.08922,1.03157,2.6531,69.14,-0.2521,-0.0013,0.2507,1214.6726,0.135509,-455.115503,-455.106293,-455.105348,-455.150093,33.287
gdb_103198,CCC1(O)C2C3C1CN23,3.35975,1.35827,1.27365,3.1686,77.48,-0.2341,0.0629,0.297,1088.1862,0.170853,-403.08093,-403.072701,-403.071757,-403.11332,32.742
gdb_86341,CC1OC(C)C1N1CC1,2.20663,1.51246,1.03767,2.4675,82.85,-0.2372,0.0804,0.3176,1239.2671,0.192928,-404.305366,-404.295815,-404.294871,-404.340166,35.474
gdb_80816,OC1C2CC1(C#C)C2O,2.01256,1.68254,1.23937,2.5294,76.15,-0.2464,0.048,0.2944,1073.8078,0.134196,-421.73285,-421.724131,-421.723187,-421.765812,33.489
gdb_30135,CC1NC1C1=CNC=N1,3.71249,1.07168,1.05403,2.0603,78.59,-0.2115,0.0342,0.2457,1221.3005,0.150181,-398.145614,-398.13756,-398.136615,-398.178693,30.513
gdb_118645,CCCC(COC)C#C,2.80051,0.74441,0.61588,1.3447,89.41,-0.2526,0.0553,0.3079,1901.8066,0.202219,-388.252415,-388.240908,-388.239964,-388.289959,40.337
gdb_4627,N=C1NC=C(O1)C#N,6.57841,1.40936,1.16069,4.0706,63.71,-0.2252,-0.0461,0.1791,923.1079,0.073685,-393.613934,-393.6074,-393.606456,-393.644737,23.849
gdb_74036,CC1=C2CCC3C(C1)C23,2.54382,1.94381,1.38253,0.4491,88.71,-0.2105,0.0041,0.2146,1017.1358,0.184964,-349.929228,-349.921736,-349.920792,-349.960724,30.953
gdb_86511,OC1CC(C1)C#CC=O,4.18553,0.66216,0.62925,2.9846,81.9,-0.2623,-0.0586,0.2038,1746.9205,0.134062,-421.788609,-421.779183,-421.778239,-421.824804,32.702
gdb_84109,CC1C=C(C)C2NC12C,2.47429,1.45965,1.11113,1.5487,88.54,-0.2204,0.0238,0.2443,1220.6476,0.193811,-367.213884,-367.204573,-367.203629,-367.247202,36.135
gdb_109958,OCC1C(O)CC11CN1,2.63332,1.27872,0.97495,1.808,75.08,-0.2382,0.0537,0.2919,1238.367,0.170885,-440.234504,-440.22541,-440.224466,-440.268347,34.64
gdb_84361,CN1C=NC(C)(C)C1=N,2.5977,1.51336,1.21435,3.4413,82.19,-0.2235,0.0005,0.224,1127.5781,0.170586,-399.365417,-399.355821,-399.354877,-399.399586,35.217
gdb_23418,ON=C1CCC2COC12,3.36306,1.26853,1.04756,2.1607,75.45,-0.246,-0.0048,0.2412,1153.9871,0.148961,-439.036904,-439.029116,-439.028172,-439.06943,29.99
gdb_27855,c1(nc(oc(=O)n1)O)N,2.09055,2.01082,1.02496,3.7372,60.93,-0.2663,-0.0349,0.2314,1039.3366,0.078712,-506.039208,-506.031732,-506.030788,-506.071294,27.59
gdb_112971,CCC1CC(C1)N1CC1,4.63581,0.7593,0.7145,0.9759,91.08,-0.2286,0.0815,0.31,1704.4052,0.217298,-368.375968,-368.366335,-368.365391,-368.411006,36.377
gdb_76538,OC1C(O)C11CNC1=O,2.78683,1.21587,1.17212,3.2374,66.82,-0.2382,0.0306,0.2688,1112.4201,0.123306,-475.007209,-474.9984,-474.997456,-475.041063,31.9
gdb_16971,OC1CC2COC1O2,3.37099,2.30932,2.05194,1.8733,58.24,-0.2534,0.0798,0.3332,730.117,0.133444,-420.880033,-420.873954,-420.87301,-420.910082,24.64
gdb_118931,COCC1(C)CCC1=O,2.4212,1.29882,1.07963,2.295,79.33,-0.2391,-0.0227,0.2164,1235.6558,0.180003,-424.226224,-424.216131,-424.215187,-424.261754,36.351
gdb_66114,NC1(CCC2NC12)C#N,2.60921,1.4868,1.3282,4.1921,74.84,-0.2449,0.0257,0.2706,1039.3342,0.150293,-398.123201,-398.115179,-398.114235,-398.155506,31.426
gdb_17111,COC1CC2CC1C2,4.54153,1.53428,1.45457,0.9582,74.95,-0.2443,0.0926,0.3369,962.7649,0.179197,-348.986247,-348.979012,-348.978067,-349.017611,28.543
gdb_58951,CC(O)C12CCC1C2O,2.55021,1.29652,1.0825,0.9975,78.33,-0.2426,0.0672,0.3097,1216.3646,0.181168,-424.192187,-424.182554,-424.181609,-424.226427,36.483
gdb_73154,CC12OCC1NC21CC1,2.59706,1.63027,1.38228,2.267,78.8,-0.2167,0.0759,0.2926,1042.0062,0.170563,-403.088182,-403.079849,-403.078905,-403.120858,32.79
gdb_98161,CNC(=N)C(C)(O)C#N,2.65645,1.16667,1.00767,3.9984,74.14,-0.2354,-0.0019,0.2335,1254.9609,0.145535,-435.281233,-435.270717,-435.269773,-435.316942,37.188
gdb_18511,O=COC1CC2OC12,6.36948,1.16313,1.09258,5.0181,59.46,-0.2686,0.0039,0.2726,1044.5787,0.105914,-419.647984,-419.640893,-419.639949,-419.680403,25.085
gdb_115717,COC1CCC1C(C)C,2.31906,1.18098,0.88398,1.0482,89.8,-0.244,0.078,0.3221,1458.8034,0.227346,-389.48023,-389.46956,-389.468615,-389.515893,39.493
gdb_2319,CC1CC1CC=O,6.57686,1.30051,1.18578,2.9462,65.59,-0.2438,-0.0181,0.2258,1008.4053,0.146821,-309.71775,-309.709804,-309.70886,-309.750545,27.944
gdb_2100,OC1CCCC=C1,4.58846,2.32032,1.68173,1.762,65.34,-0.2416,0.0165,0.2581,761.2575,0.150411,-309.735245,-309.728618,-309.727674,-309.765479,25.872
gdb_80396,CC1(C)CC2C(O)C2C1,2.82245,1.30419,1.18937,1.3119,84.24,-0.2473,0.0682,0.3155,1187.6255,0.20606,-388.293292,-388.284204,-388.28326,-388.326474,36.513
gdb_90650,OC1CC2C1C2(O)C#C,3.7923,1.0831,1.01743,1.752,75.89,-0.2443,0.0317,0.276,1202.7141,0.133487,-421.746718,-421.737938,-421.736994,-421.779667,33.927
gdb_128906,c1c(nn[nH]1)CCC#N,7.02802,0.72785,0.68183,6.2371,71.81,-0.2693,-0.0153,0.254,1536.4028,0.114604,-413.007179,-412.999162,-412.998217,-413.041323,28.126
gdb_130360,c1c(noc1N=CN)O,7.54596,0.81686,0.7371,4.1172,75.7,-0.2102,-0.0238,0.1864,1433.6632,0.101068,-470.013319,-470.00486,-470.003916,-470.047135,30.056
gdb_27252,Cc1c2c(c[nH]1)CCO2,3.06729,1.56392,1.05981,1.7432,80.47,-0.1783,0.0447,0.223,1124.8674,0.149769,-401.983473,-401.975346,-401.974402,-402.016163,30.63
gdb_20240,C1C2C3CC4C1N4C23,3.2058,3.16388,2.50046,1.6528,68.78,-0.2304,0.0898,0.3202,664.6067,0.146979,-326.715441,-326.710232,-326.709288,-326.744325,22.738
gdb_102379,CCC(CC)(C#C)OC,1.75543,1.50156,1.07666,1.3613,87.46,-0.2502,0.0448,0.295,1304.9181,0.201448,-388.250605,-388.239193,-388.238249,-388.28652,41.708
gdb_126617,CCCN1C=NOC1=N,3.45068,1.0407,0.85383,3.6192,74.81,-0.2221,0.003,0.2251,1364.0701,0.148036,-435.26513,-435.256312,-435.255368,-435.299728,31.747
gdb_28697,C#CCc1cnc([nH]1)O,3.70438,1.04304,0.84736,1.7988,72.92,-0.2029,0.0371,0.24,1294.7867,0.112997,-416.816613,-416.808332,-416.807387,-416.850109,30.863
gdb_104738,COC1(CO)CC1(C)C,2.20924,1.36699,1.00068,1.4321,83.3,-0.2386,0.0694,0.3081,1305.4526,0.202217,-425.399811,-425.388704,-425.38776,-425.435601,40.673
gdb_116827,CCCC#CC#CC=O,14.43694,0.37689,0.36982,5.0526,104.62,-0.2553,-0.0789,0.1764,2837.7537,0.13308,-384.658589,-384.648144,-384.647199,-384.69681,34.501
gdb_97480,CCC#CC#CC(C)O,6.07158,0.44274,0.42535,1.9839,102.04,-0.2327,-0.0121,0.2205,2598.7028,0.156313,-385.8509,-385.839896,-385.838952,-385.890077,37.901
gdb_11957,CCC12CCC1(C)O2,3.35675,1.64793,1.33134,1.766,75.55,-0.2369,0.0873,0.3243,1026.7142,0.175449,-348.988411,-348.979739,-348.978795,-349.021346,32.529
gdb_22724,OCC12CC(=NO)C1N2,4.37803,0.90164,0.81846,0.7251,73.96,-0.2411,0.0002,0.2414,1377.5406,0.135406,-455.048936,-455.040254,-455.03931,-455.082687,32.342
gdb_129021,c1cnc-2cnn[nH]c12,4.14615,1.7082,1.20977,3.5283,75.97,-0.2371,-0.0838,0.1533,918.524,0.093664,-411.791248,-411.785467,-411.784523,-411.821322,23.101
gdb_99225,CNC(=[NH2+])OCC([O-])=O,4.79499,0.70896,0.6226,16.7378,72.04,-0.1667,-0.0277,0.1391,1721.2892,0.13283,-492.271777,-492.261109,-492.260165,-492.309476,35.943
gdb_5989,CCCC(C)(C)CC,3.67654,0.97154,0.94726,0.0047,88.78,-0.2934,0.0757,0.3692,1450.1416,0.244181,-315.490873,-315.479782,-315.478838,-315.526768,40.882
gdb_97506,CN(C)C(=O)C#CCO,3.89305,0.69887,0.60192,3.632,82.46,-0.244,-0.0212,0.2228,1820.6026,0.144929,-439.072206,-439.061304,-439.060359,-439.109903,36.309
gdb_34497,C1CC12C=C(CO2)C#N,4.65309,1.01432,0.89728,3.7104,82.52,-0.2343,-0.0501,0.1842,1266.3194,0.124399,-400.753478,-400.745579,-400.744635,-400.786407,29.475
gdb_55727,CC(=O)CC1(CC1)C=O,2.44052,1.30442,1.04713,2.9682,77.0,-0.2402,-0.022,0.2181,1223.7696,0.156112,-423.051903,-423.042206,-423.041262,-423.087535,34.792
gdb_99443,NCC(C#N)C#CC#C,3.39068,0.72889,0.61621,3.7349,88.11,-0.2572,-0.0329,0.2243,1721.5052,0.111117,-379.615824,-379.606112,-379.605168,-379.651042,34.132
gdb_52088,N=COCC12CN(C1)C2,5.03678,0.80214,0.77672,3.8018,79.04,-0.2347,0.0167,0.2515,1502.8487,0.15981,-419.115977,-419.107385,-419.106441,-419.151872,30.897
gdb_96467,OC1CCOCC2NC12,2.17912,1.85423,1.28295,2.1067,74.48,-0.241,0.0595,0.3005,1046.3039,0.173393,-440.247992,-440.240024,-440.239079,-440.280017,31.933
gdb_48664,O=CC12CCC1(O2)C=O,2.27543,1.60131,1.1241,3.5829,69.27,-0.2671,-0.076,0.1912,1073.6167,0.109682,-457.73872,-457.730437,-457.729493,-457.772077,29.567
gdb_75919,CN1C(=O)OCC12CC2,2.82366,1.57492,1.12425,4.845,72.52,-0.2317,0.0566,0.2883,1086.9174,0.148225,-439.119709,-439.111322,-439.110378,-439.153005,31.069
gdb_118615,COCC(OC=N)C#N,2.00889,1.20715,0.89319,3.55,71.91,-0.2742,-0.0052,0.269,1339.4121,0.133423,-455.127215,-455.117058,-455.116114,-455.163987,33.681
gdb_104508,CCC1(CC#N)CC1C,2.44858,1.13509,0.903,4.0925,86.37,-0.2807,0.0339,0.3146,1382.2127,0.192858,-367.228192,-367.217899,-367.216954,-367.26365,37.789
gdb_65422,OC1(CC1CC#C)C#C,4.13936,0.83914,0.78609,1.4201,82.31,-0.244,0.028,0.272,1458.01,0.13186,-384.600834,-384.591132,-384.590188,-384.635516,36.153
gdb_106975,CCC12CC1C(C)=CC2,3.81355,1.04622,0.93478,0.2257,91.83,-0.2152,0.0317,0.2469,1385.1842,0.205803,-351.171495,-351.162209,-351.161265,-351.205179,36.105
gdb_88980,CC1CN1CC1CC1O,3.32705,0.86191,0.77112,1.0148,83.03,-0.2188,0.0744,0.2932,1560.4046,0.19287,-404.293852,-404.284016,-404.283072,-404.329321,36.625
gdb_72665,CC12CCC1(CO2)C#C,2.34865,1.48184,1.41907,1.1981,81.75,-0.244,0.0302,0.2742,1066.9901,0.157389,-385.834048,-385.82522,-385.824275,-385.867336,33.893
gdb_119472,COCC12CC(O)C1N2,4.33354,0.87816,0.81129,2.1408,76.43,-0.247,0.0689,0.3159,1468.1981,0.170067,-440.225322,-440.21595,-440.215006,-440.260012,34.211
gdb_111351,OCC1C2OC2C11CC1,2.51198,1.41112,1.07423,1.8654,74.96,-0.2522,0.061,0.3132,1165.3662,0.158364,-422.958386,-422.94987,-422.948926,-422.99167,32.501
gdb_118122,CCCC(O)C1CN1C,3.54075,0.74996,0.67716,1.289,86.87,-0.2244,0.0709,0.2953,1784.0971,0.215184,-405.518495,-405.507432,-405.506488,-405.555116,39.997
gdb_101964,CNC(C=O)(C#N)C#N,1.80279,1.45506,1.29735,3.9821,67.68,-0.2891,-0.0796,0.2096,1094.7931,0.098265,-432.86213,-432.85249,-432.851546,-432.897368,32.407
gdb_42313,C#CC(=O)C1CCCC1,3.25607,1.09667,0.89702,2.8095,82.4,-0.2599,-0.0539,0.206,1316.3277,0.159076,-385.887765,-385.878766,-385.877822,-385.923391,32.87
gdb_48362,C1CC1(C=O)C2COC2,2.79393,1.24273,1.06489,3.2102,75.5,-0.2505,-0.0275,0.2231,1190.1475,0.158669,-422.997373,-422.988771,-422.987826,-423.0311,31.711
gdb_7541,CC1NC1(C)CCO,3.69351,1.26575,1.11414,2.0071,75.37,-0.2279,0.0689,0.2968,1167.7861,0.187301,-366.241547,-366.231842,-366.230898,-366.275808,35.435
gdb_25117,c1c[nH]c(=O)ncc1=O,3.28788,1.41838,1.04833,4.2437,71.09,-0.2547,-0.0931,0.1616,1053.8447,0.091047,-452.794511,-452.787395,-452.786451,-452.826582,26.343
gdb_99150,COC(=O)CC1CC1O,2.57818,1.23231,1.00967,0.6401,71.56,-0.2354,0.0029,0.2382,1238.9922,0.157777,-460.171403,-460.161745,-460.160801,-460.206756,34.563
gdb_71125,CC12CC3C(CO1)C3O2,2.85765,1.91534,1.62987,1.8985,73.14,-0.2291,0.0839,0.3129,914.2812,0.16121,-423.035023,-423.027902,-423.026958,-423.066147,29.368
gdb_59819,CC(C)N=COCC#N,3.66526,0.67098,0.60003,3.1849,81.83,-0.2675,-0.0028,0.2647,1863.6737,0.156353,-419.214751,-419.204337,-419.203393,-419.251916,35.948
gdb_90925,OC1CN2C3CC12CC3,3.32832,1.47592,1.40097,1.8448,79.57,-0.2185,0.076,0.2946,1014.584,0.173049,-403.051554,-403.044428,-403.043483,-403.082613,30.392
gdb_62838,CC1(O)C2CC11CCC21,2.54632,1.80057,1.47993,1.2652,84.08,-0.2244,0.0751,0.2994,1007.449,0.182133,-386.968582,-386.96041,-386.959466,-387.000446,33.813
gdb_129894,c1c([nH]c2n1nnn2)N,5.60138,1.32921,1.07738,8.2273,66.43,-0.2261,-0.0019,0.2241,1015.7827,0.092469,-445.0873,-445.080513,-445.079569,-445.118266,26.079
gdb_66970,OC12C3CC(C13)C2C#N,2.58508,1.71386,1.29345,3.3455,72.02,-0.2629,0.0219,0.2848,984.0623,0.1251,-400.706386,-400.699082,-400.698137,-400.737993,28.88
gdb_44674,O=C1OC2C=CCC2=C1,4.34491,1.35439,1.10305,5.3657,72.85,-0.2628,-0.0416,0.2211,1045.5088,0.114858,-420.675786,-420.669241,-420.668297,-420.706776,25.861
gdb_44480,O=C1CC2C3CC1C2O3,3.64938,1.57839,1.44509,2.0231,70.34,-0.2406,-0.0183,0.2223,922.4998,0.138872,-421.832449,-421.826208,-421.825263,-421.862972,26.143
gdb_12928,COC1C2COC12C,3.60698,1.67009,1.41025,2.5132,68.77,-0.2296,0.0782,0.3078,960.8883,0.152127,-384.883769,-384.87551,-384.874566,-384.916331,30.171
gdb_118511,COCC(OC)C1CO1,2.58169,1.01239,0.78934,1.8625,76.61,-0.2442,0.0862,0.3305,1502.9588,0.179314,-461.30811,-461.297472,-461.296528,-461.345112,36.346
gdb_73880,C1C(=C(C(=O)N1)C=O)N,2.1956,1.7263,0.97348,9.0453,73.22,-0.2272,-0.0443,0.1829,1129.9911,0.112561,-454.007395,-453.99865,-453.997706,-454.040883,31.267
gdb_122976,COC(C)COCCO,2.16605,1.18135,0.86704,2.266,79.83,-0.2312,0.0735,0.3046,1437.7278,0.203493,-462.541069,-462.530067,-462.529123,-462.577951,38.981
gdb_103305,CCC1(O)C2CC1(O)C2,2.33074,1.50009,1.36788,1.8182,78.33,-0.2486,0.0659,0.3146,1098.1278,0.181533,-424.178817,-424.169733,-424.168789,-424.211922,36.055
gdb_38126,C1C2C=CC3CCC2C13,2.65451,1.99721,1.77432,0.209,85.04,-0.2283,0.02,0.2482,914.1138,0.187801,-349.96244,-349.956073,-349.955128,-349.992585,28.422
gdb_45595,O=C1NC2CCCCC12,2.73235,1.48646,1.15299,3.6876,78.26,-0.2423,0.0319,0.2741,1115.1556,0.174307,-403.193368,-403.185537,-403.184593,-403.226029,30.728
gdb_57044,CC(C#C)C1CCC1C,2.33886,1.24541,0.92774,0.5636,91.24,-0.255,0.0561,0.3111,1364.7419,0.204235,-351.11993,-351.109815,-351.10887,-351.154681,38.482
gdb_7479,CC1(COC1)CC=O,4.05739,1.24996,1.15743,1.3896,67.93,-0.2493,-0.0283,0.221,1074.245,0.151641,-384.926845,-384.918197,-384.917253,-384.960886,30.418
gdb_25052,C#Cc1c[nH]c(=O)cn1,5.80869,1.04397,0.88493,3.6018,80.83,-0.2268,-0.0685,0.1583,1203.4105,0.090266,-415.630433,-415.62315,-415.622206,-415.662259,27.667
gdb_6872,CC1(N)C(O)C1C#N,2.91004,1.68382,1.47596,3.747,66.26,-0.2557,0.0259,0.2816,922.6749,0.129295,-379.915369,-379.906631,-379.905687,-379.948115,31.937
gdb_53757,CC(=O)C#CCCC#C,7.11771,0.49352,0.46548,3.0492,87.51,-0.2568,-0.0492,0.2075,2255.0687,0.131797,-384.651016,-384.640496,-384.639552,-384.688562,35.665
gdb_85628,CC1C=C(CN1C)C#N,3.28588,1.0721,0.84824,4.4078,86.2,-0.2218,-0.0443,0.1775,1361.773,0.159031,-382.091353,-382.082222,-382.081278,-382.125261,33.46
gdb_52080,C1CC1(CNC=O)C=O,2.37016,1.29998,0.96816,2.0887,73.82,-0.2514,-0.0288,0.2225,1230.8646,0.146868,-439.114899,-439.105774,-439.10483,-439.149416,32.856
gdb_123904,C1Cc2c(nn[nH]2)NC1,3.46385,1.57429,1.12788,5.049,74.03,-0.1986,0.0076,0.2062,1041.422,0.140908,-414.197518,-414.190551,-414.189606,-414.228817,27.683
gdb_47813,O=C1COCCC2NC12,2.10819,1.96224,1.15901,4.4246,72.15,-0.2324,-0.0298,0.2026,1058.7623,0.149087,-439.062743,-439.054944,-439.054,-439.095437,29.86
gdb_48988,O=CC12CCC(CO1)C2,3.12382,1.46289,1.28479,3.1082,74.7,-0.2501,-0.0273,0.2227,1039.0851,0.160984,-423.050153,-423.042614,-423.04167,-423.082258,29.644
gdb_10563,COCC1(CN1)C=O,2.52923,1.91461,1.33945,1.9036,65.31,-0.2499,-0.029,0.2209,960.8236,0.140673,-400.964746,-400.956103,-400.955159,-400.998602,30.168
gdb_128422,C[NH2+]CC1=NOC(=N)[N-]1,5.00762,0.9353,0.84979,12.9936,75.73,-0.1589,-0.0019,0.157,1357.6845,0.136875,-451.255041,-451.246704,-451.24576,-451.288907,30.216
gdb_68804,CC12CC1(O)C(N2)C#N,2.91876,1.2962,1.0851,4.2253,73.87,-0.2356,0.0148,0.2504,1142.7024,0.135083,-417.970828,-417.962089,-417.961145,-418.003995,32.862
gdb_99177,COC(=O)CC1CCC1,4.95134,0.74606,0.69699,1.4805,79.8,-0.2669,0.0186,0.2855,1681.9622,0.181597,-424.254309,-424.244478,-424.243534,-424.290812,34.681
gdb_103463,CC12COC1C2(O)CO,2.56717,1.40278,1.1169,2.253,71.17,-0.2399,0.0544,0.2943,1146.7986,0.157638,-460.109466,-460.100383,-460.099439,-460.142905,34.445
gdb_2184,CC1CC(=O)C1O,3.37617,2.7709,1.95842,2.1808,57.04,-0.25,-0.0271,0.2229,700.6485,0.123459,-345.659998,-345.652546,-345.651602,-345.691388,26.758
gdb_76172,CC1C(C)(C)C1(O)C#C,2.05646,1.42097,1.18095,1.0841,86.71,-0.2323,0.0357,0.268,1210.3955,0.177822,-387.050623,-387.039703,-387.038759,-387.08553,40.703
gdb_31543,CNc1cc(c(o1)N)O,3.3314,1.12966,0.86017,2.353,74.17,-0.1645,0.0511,0.2156,1315.7857,0.135372,-455.150917,-455.141204,-455.14026,-455.18568,34.757
gdb_127165,CN(C=N)c1ncno1,4.40299,1.14825,0.916,1.4234,72.41,-0.2422,-0.0221,0.2201,1198.267,0.114044,-450.131198,-450.123103,-450.122159,-450.164589,28.379
gdb_21799,c1nc(on1)CC=O,6.80144,1.1872,1.08998,1.7178,56.56,-0.2726,-0.0497,0.2229,1010.4542,0.083484,-414.66586,-414.658944,-414.658,-414.698845,23.114
gdb_103341,CCC1(O)C2OC1C2C,2.84563,1.33658,1.08262,1.729,79.28,-0.2352,0.0592,0.2944,1212.586,0.180176,-424.155605,-424.146152,-424.145208,-424.189481,36.144
gdb_87027,CC1OC1(C#N)C(N)=N,2.20926,1.54941,1.07341,5.617,71.64,-0.2591,-0.0111,0.248,1139.5006,0.122968,-434.066637,-434.057493,-434.056548,-434.100465,33.539
gdb_21897,c1c(c(n[nH]1)O)C=O,3.61271,1.8737,1.2338,3.7757,59.05,-0.2447,-0.0402,0.2045,879.4657,0.085509,-414.69377,-414.687102,-414.686157,-414.72473,24.343
gdb_62711,CC1(C)C2C3CCC2C13,3.53689,1.3933,1.16415,0.0404,89.65,-0.2796,0.0943,0.3739,1161.2363,0.207415,-351.12754,-351.119346,-351.118402,-351.159638,33.673
gdb_62449,CC1(C#C)C2OCOC12,3.7372,1.20389,1.16291,0.7728,75.32,-0.2365,0.0393,0.2758,1108.9124,0.134212,-421.766032,-421.7575,-421.756556,-421.799168,31.817
gdb_28585,NC1=CC=C(N1)C1CO1,5.27985,0.92979,0.83603,2.754,78.74,-0.1818,0.0373,0.2191,1357.2664,0.137161,-418.011492,-418.003034,-418.00209,-418.045302,31.262
gdb_69406,CC12CN1C(C=C2)C#C,3.11589,1.24678,1.19355,1.6939,83.43,-0.2278,0.0036,0.2314,1138.3205,0.14651,-364.75746,-364.749131,-364.748187,-364.790068,32.633
gdb_126703,CCn1c(=O)[nH]nc1O,2.08816,1.86115,1.05894,3.0079,66.17,-0.2119,0.0461,0.258,1100.4323,0.125099,-471.256492,-471.247691,-471.246746,-471.29058,31.44
gdb_119550,COCC12CC1OC2=O,2.79122,1.34784,1.0273,3.05,68.46,-0.2622,-0.003,0.2592,1159.7397,0.134697,-458.942075,-458.933495,-458.932551,-458.976125,30.803
gdb_65569,C1CC1CC2(COC2)O,3.10741,1.01069,0.92268,0.8448,78.25,-0.2497,0.0626,0.3123,1365.5443,0.181615,-424.186209,-424.177023,-424.176079,-424.220598,34.629
gdb_69283,CC12CC1C(=CC2)C#C,3.82045,1.11519,0.98446,0.9015,91.32,-0.2184,-0.0167,0.2017,1256.7996,0.158639,-348.73261,-348.724153,-348.723209,-348.765186,33.48
gdb_91536,CC1CC2NC12C1CN1,2.92099,1.3048,1.07748,1.8098,82.71,-0.2261,0.0671,0.2931,1206.1713,0.183806,-383.198738,-383.190125,-383.189181,-383.23229,33.29
gdb_13106,CCCC1CCC1=O,3.96481,1.16329,0.95793,2.5388,76.05,-0.2364,-0.0171,0.2193,1268.0249,0.175892,-349.024534,-349.015622,-349.014678,-349.058693,32.167
gdb_91882,CC1CC2OC2C(=O)O1,2.42491,1.69962,1.09168,4.8702,68.55,-0.2653,-0.0152,0.2501,1093.7075,0.136066,-458.984243,-458.976345,-458.9754,-459.016922,29.763
gdb_127696,CN1N=NC(=N)OC1=O,3.33524,1.55068,1.06562,3.4394,66.81,-0.2838,-0.098,0.1858,1036.6379,0.088954,-486.06067,-486.052857,-486.051913,-486.09411,27.284
gdb_63116,CC1(N)C2OCC12C#N,2.27881,1.68084,1.1883,3.186,74.27,-0.2375,0.0052,0.2427,1063.8415,0.135343,-417.968025,-417.959295,-417.958351,-418.000995,32.77
gdb_84336,OC1C=CC(=O)OC1=N,3.16412,1.45135,1.027,1.4679,66.11,-0.287,-0.0723,0.2147,1071.6835,0.101125,-473.868031,-473.860509,-473.859565,-473.900336,28.298
gdb_44549,O=C1CC2C3OC3C2C1,3.1701,1.53535,1.4696,4.3341,70.59,-0.2352,-0.0066,0.2286,949.773,0.136728,-421.817215,-421.810255,-421.809311,-421.848838,27.726
gdb_110713,CN1C2C=CC1C2CO,2.48663,1.41299,1.094,1.6599,80.01,-0.2013,0.0149,0.2162,1174.3835,0.170512,-403.063013,-403.054424,-403.05348,-403.096766,33.305
gdb_41998,C1CN2CCCN=C2O1,3.33636,1.54813,1.11849,4.3076,77.42,-0.211,0.0653,0.2763,1092.1237,0.163631,-419.237187,-419.229725,-419.228781,-419.269261,28.589
gdb_129030,N=C1C=CC(=O)ON=C1,3.47039,1.36875,0.9816,3.2769,73.44,-0.2795,-0.103,0.1765,1094.9503,0.08941,-452.718118,-452.710744,-452.7098,-452.751393,26.657
gdb_48146,C#CC(=O)NC(=N)C=O,4.14305,0.85791,0.71074,5.3149,71.28,-0.2663,-0.0958,0.1706,1451.4119,0.08651,-452.732672,-452.723657,-452.722713,-452.767605,30.934
gdb_127386,CN1CC1C1=NNC=N1,3.90892,1.15395,1.08581,3.7596,74.93,-0.2222,0.0003,0.2225,1154.0917,0.138457,-414.178989,-414.171191,-414.170247,-414.211871,29.013
gdb_90936,CC1OC2C3NC1C23O,3.06982,1.48425,1.42149,1.7069,70.83,-0.2177,0.067,0.2848,1000.8904,0.148123,-439.02372,-439.016042,-439.015098,-439.055405,30.766
gdb_120487,CCOC1CC(C)C1O,2.45752,1.04179,0.98503,2.4726,82.39,-0.242,0.0745,0.3165,1408.24,0.20422,-425.414719,-425.404446,-425.403502,-425.450225,37.985
gdb_2978,NC(C#N)C1CO1,3.70664,2.51929,1.75643,2.9294,53.65,-0.2749,0.0215,0.2964,710.2236,0.102132,-340.610842,-340.603824,-340.602879,-340.642061,24.642
gdb_117150,OCCC(=O)C(O)C=O,3.11185,0.80772,0.69713,4.0496,67.28,-0.2575,-0.0537,0.2038,1578.1856,0.131464,-496.107792,-496.097528,-496.096583,-496.144842,34.831
gdb_131092,[O-]C(=O)C1=NNC(=[NH2+])N1,3.71236,0.83997,0.68537,8.5067,63.61,-0.1937,0.0133,0.207,1488.0612,0.087825,-486.074351,-486.065048,-486.064104,-486.110452,31.108
gdb_68987,OC12CC1(CC#N)NC2,3.38019,1.08993,0.97242,4.7468,73.23,-0.2347,0.0345,0.2692,1224.2963,0.135706,-417.97167,-417.963076,-417.962132,-418.005407,31.982
gdb_118468,CCCC(CO)C(C)C,1.72153,0.96496,0.74314,1.318,92.64,-0.2604,0.0773,0.3377,1747.3062,0.249682,-390.700018,-390.687849,-390.686905,-390.737791,44.026
