mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_8367,OCCC12CC(C1)O2,5.30898,1.14463,1.11793,1.6548,68.2,-0.2355,0.0772,0.3126,1110.9327,0.153197,-384.867123,-384.859265,-384.858321,-384.899824,29.414
gdb_66110,CC1(OCC2NC12)C#N,2.69266,1.51281,1.36406,4.0204,72.03,-0.2623,0.022,0.2843,1013.4406,0.136574,-417.998201,-417.990201,-417.989257,-418.030563,30.546
gdb_68274,NC12CC(C1)C2(N)C#N,2.39935,1.50963,1.47501,3.2233,76.82,-0.2509,0.029,0.2798,1019.075,0.149052,-398.08354,-398.075071,-398.074126,-398.116072,33.142
gdb_63239,CC1(C=CCNC1=O)C,2.25485,1.69249,1.2283,3.3958,81.53,-0.2382,0.0149,0.2531,1103.9771,0.171571,-403.204072,-403.195033,-403.194089,-403.237873,34.33
gdb_126596,CCCCn1cccn1,5.19998,0.69374,0.6677,2.2428,85.8,-0.2355,0.0267,0.2622,1768.645,0.184217,-383.301761,-383.292556,-383.291612,-383.337185,33.297
gdb_2897,C1COC(O1)C#N,5.08928,2.30726,2.09871,3.6235,49.58,-0.2937,0.0129,0.3066,639.2745,0.091185,-360.512793,-360.506476,-360.505532,-360.544254,21.184
gdb_52567,CC#CC(=O)OCC#N,3.90828,0.67771,0.58174,4.0151,75.21,-0.2844,-0.0517,0.2327,1808.4026,0.098015,-436.694837,-436.685006,-436.684062,-436.732982,31.659
gdb_85313,CC1CC(=O)N2CCC12,2.0706,1.97098,1.2585,3.932,78.6,-0.2353,0.0223,0.2576,1065.6392,0.173262,-403.178836,-403.170826,-403.169882,-403.211518,31.095
gdb_107198,CCC12CC1C1CN1C2,3.62907,1.20999,1.08322,1.4867,84.74,-0.2171,0.0797,0.2968,1220.9191,0.195798,-367.181004,-367.172737,-367.171792,-367.213595,33.201
gdb_128124,Cc1c(c([nH]n1)NC)N,3.13268,1.21261,0.8989,2.3081,80.51,-0.1846,0.0517,0.2363,1314.8603,0.160381,-415.401036,-415.391092,-415.390148,-415.436004,35.534
gdb_78345,OC1C2C1C1(CO1)C2=O,2.84544,1.39677,1.05881,2.5865,67.56,-0.2433,-0.0303,0.213,1100.3019,0.110929,-457.711906,-457.704104,-457.70316,-457.744249,29.434
gdb_128779,Cc1cc(on1)COC,4.83875,0.82452,0.71393,2.9015,76.44,-0.2473,0.0001,0.2474,1587.4117,0.146193,-439.077069,-439.067755,-439.066811,-439.112288,32.338
gdb_102134,CCC(CC#C)C#CC,2.42338,0.83254,0.64282,0.8619,94.61,-0.2452,0.0445,0.2897,1777.577,0.178728,-349.908429,-349.897007,-349.896063,-349.947144,39.668
gdb_4453,c1(c(oc(=O)o1)O)N,3.5714,1.98328,1.2841,3.2353,49.38,-0.2232,0.034,0.2573,846.1286,0.071492,-471.711417,-471.704208,-471.703264,-471.743015,25.652
gdb_37965,C1C2C3COCCC1C23,2.53987,1.87149,1.36716,1.3158,80.87,-0.2355,0.0784,0.3139,1011.7748,0.186485,-387.060154,-387.053105,-387.052161,-387.091188,29.771
gdb_91597,CC1CC2CC1C(=O)C2,2.07953,1.97667,1.40683,2.971,80.83,-0.2297,-0.0085,0.2212,1032.1652,0.185083,-387.140366,-387.132613,-387.131669,-387.172374,31.525
gdb_131854,c1c(con1)NCCO,5.55122,0.74837,0.68168,5.3508,71.68,-0.2065,0.0011,0.2076,1583.9208,0.136648,-455.115637,-455.107064,-455.10612,-455.149887,30.948
gdb_121586,CCCCC(=O)C(=O)N,4.43511,0.64524,0.57113,1.1109,76.96,-0.2389,-0.0604,0.1785,1939.0929,0.168509,-440.348967,-440.338256,-440.337312,-440.386118,37.395
gdb_26515,CC12CC1C1=NC=CN21,3.78022,1.5578,1.28509,3.8426,78.06,-0.215,0.0097,0.2247,997.2635,0.137908,-380.846923,-380.839824,-380.83888,-380.878186,28.192
gdb_77560,CC12CC1C(C)(O)C2O,2.33528,1.44188,1.31588,1.8844,78.43,-0.2461,0.0636,0.3097,1128.7133,0.180363,-424.207851,-424.198241,-424.197297,-424.24141,37.35
gdb_117293,CCCC(=O)NC(=O)N,4.82658,0.67326,0.60218,5.8391,74.89,-0.2455,-0.0026,0.2429,1846.5651,0.157813,-456.419962,-456.409496,-456.408552,-456.457124,36.47
gdb_88828,CC1COC1C1CC1O,2.97566,1.17082,0.92869,2.5964,78.97,-0.2478,0.0701,0.318,1312.3843,0.182164,-424.188588,-424.179401,-424.178457,-424.223166,34.497
gdb_54835,CC12COC1C2C(N)=O,2.60065,1.44505,1.11137,3.1327,72.64,-0.2325,0.029,0.2615,1127.7055,0.147479,-439.078605,-439.070015,-439.069071,-439.111967,32.553
gdb_132249,c1c(cncc1F)C#N,3.52121,1.19369,0.89148,2.7328,70.98,-0.2822,-0.0769,0.2054,1152.0742,0.079133,-439.700989,-439.694237,-439.693292,-439.732503,25.076
gdb_113545,CCC1CC11OCC1C,2.95123,1.00679,0.93234,1.6603,86.63,-0.2212,0.0823,0.3036,1436.4479,0.204285,-388.266622,-388.256681,-388.255737,-388.301834,36.916
gdb_32494,c1c(nc(o1)C=O)CO,6.70533,0.85487,0.76181,4.3536,69.73,-0.2559,-0.0742,0.1817,1388.9401,0.100318,-473.853116,-473.844864,-473.84392,-473.886923,28.44
gdb_68938,CC12CC1(C=O)C(=O)N2,2.30658,1.65289,1.16375,3.4856,71.36,-0.2547,-0.042,0.2127,1060.9619,0.122772,-437.896961,-437.888526,-437.887582,-437.929979,31.097
gdb_48081,C1CNC=C1C(=O)C=O,3.02794,1.24523,0.89397,4.9051,79.33,-0.2088,-0.0747,0.1341,1231.2837,0.124505,-437.918455,-437.909996,-437.909051,-437.952223,30.039
gdb_92731,CC1=CCC(O)C(=O)N1,3.00423,1.32748,0.95495,3.989,75.43,-0.2235,-0.0098,0.2137,1214.3196,0.148349,-439.145294,-439.136798,-439.135854,-439.178191,32.611
gdb_61848,CC(NC=O)C1COC1,2.32166,1.19425,0.88829,4.7913,75.88,-0.2426,0.0246,0.2672,1340.025,0.170353,-440.289155,-440.279444,-440.2785,-440.325066,34.086
gdb_58302,CC(O)C(C)CC1CO1,2.72288,0.8829,0.78963,1.6856,82.34,-0.2592,0.0689,0.3281,1569.3169,0.203151,-425.406791,-425.395986,-425.395042,-425.443595,39.139
gdb_34367,C#CC12CCN1C=NC2,2.67255,1.68773,1.3123,2.4039,78.79,-0.2291,0.0115,0.2406,1003.1222,0.137043,-380.822447,-380.814793,-380.813848,-380.854579,29.707
gdb_13818,CCC1OC1C(C)C,3.7233,1.11617,0.99829,1.7018,78.94,-0.2558,0.0878,0.3436,1308.9192,0.198037,-350.201297,-350.191409,-350.190464,-350.236365,35.691
gdb_47105,O=C1NCC2CCOC12,2.70737,1.72181,1.23969,5.0563,70.94,-0.2289,0.0242,0.2532,1018.2056,0.151204,-439.133686,-439.126134,-439.12519,-439.167285,28.388
gdb_68554,OC12CC(C=C1)C21CC1,2.39105,1.88271,1.5317,1.1911,79.69,-0.2247,0.0115,0.2362,966.1932,0.159194,-385.83452,-385.826814,-385.82587,-385.866027,31.891
gdb_32557,COc1cocnc1=O,2.74422,1.58863,1.01267,5.6386,66.99,-0.2452,-0.0435,0.2017,1093.0237,0.101455,-473.848949,-473.841361,-473.840416,-473.881411,27.619
gdb_119167,COCC1(CC1)C1CO1,3.49795,0.94924,0.83308,2.6181,79.5,-0.2555,0.0829,0.3383,1447.3548,0.180828,-424.174999,-424.165358,-424.164414,-424.210048,34.988
gdb_52041,C(C=O)OC(C=O)C=O,3.19711,0.81172,0.67413,1.8236,64.38,-0.2637,-0.0648,0.1989,1554.5951,0.106429,-494.89721,-494.887315,-494.886371,-494.934084,32.057
gdb_94520,CN1CCC1C(=O)C#N,2.32798,1.23167,1.1648,4.4513,74.63,-0.242,-0.0865,0.1555,1177.1109,0.134708,-417.998713,-417.989564,-417.98862,-418.033709,31.913
gdb_31087,COc1cc(oc1N)N,2.44166,1.36675,0.88633,2.4182,74.46,-0.1676,0.0449,0.2125,1277.5736,0.135539,-455.147566,-455.138161,-455.137217,-455.181769,34.297
gdb_85015,CC1CC(=O)N(C)C1=O,2.39165,1.60814,1.01737,1.5096,73.72,-0.2556,-0.0154,0.2402,1164.0456,0.147687,-439.183324,-439.174184,-439.17324,-439.218276,32.346
gdb_124144,CC#Cc1[nH]nc(n1)C,6.55072,0.75275,0.68089,3.1471,86.6,-0.2347,-0.0223,0.2123,1644.1675,0.124536,-396.948714,-396.939567,-396.938622,-396.984602,31.294
gdb_1489,CCN=C(C#N)N,6.22083,1.48091,1.32427,5.0519,62.56,-0.2582,-0.0392,0.219,906.5553,0.112923,-320.770299,-320.762347,-320.761402,-320.802525,27.74
gdb_9660,CC1(NC1CO)C=O,4.70156,1.11593,1.04252,1.3228,67.22,-0.2616,-0.0342,0.2274,1141.2349,0.140337,-400.981634,-400.972784,-400.97184,-401.015454,31.338
gdb_52683,CC#CC(O)C1CC1C,3.39286,0.78888,0.68366,1.7598,88.7,-0.2455,0.0407,0.2863,1722.5956,0.179549,-387.050984,-387.039907,-387.038963,-387.089812,38.575
gdb_46196,O=C1COC11C2CC1O2,3.18345,1.62868,1.22906,0.9343,66.14,-0.2434,-0.0487,0.1947,977.4252,0.111324,-457.675553,-457.668485,-457.66754,-457.707233,27.134
gdb_21819,C(=O)n1c(=O)[nH]nn1,3.8241,2.07244,1.34405,3.0687,50.97,-0.2861,-0.0755,0.2106,795.4999,0.061061,-446.785626,-446.779307,-446.778362,-446.816433,21.959
gdb_11999,CC1(C)C=CC2OC12,3.28313,2.03646,1.79558,1.8054,71.64,-0.2447,0.0021,0.2468,837.3811,0.153415,-347.797052,-347.789592,-347.788648,-347.828104,29.502
gdb_70703,CC12OC1CCNC2=O,2.29893,1.87888,1.21931,4.3448,71.99,-0.2427,0.0075,0.2502,1045.9957,0.148787,-439.115607,-439.107416,-439.106472,-439.148256,31.233
gdb_128508,COc1c([nH]nn1)CO,2.95207,1.22771,0.88272,4.2502,68.74,-0.2156,0.0046,0.2201,1266.0746,0.124574,-471.1836,-471.174675,-471.173731,-471.218245,30.87
gdb_40553,C1OC1C1=CCC2NC12,3.74608,1.20466,1.02755,2.7717,79.07,-0.2289,0.0049,0.2338,1180.9963,0.149022,-401.903448,-401.895927,-401.894983,-401.935869,29.209
gdb_102733,COC(CC1CO1)C#N,2.79084,0.95489,0.77878,3.0229,73.49,-0.279,0.0138,0.2928,1466.6356,0.145552,-439.059403,-439.049695,-439.048751,-439.095192,33.466
gdb_71373,CC12CC3C1C2(C)C3=O,2.58663,1.76692,1.25038,3.5859,79.88,-0.23,0.0148,0.2448,1048.4071,0.158217,-385.87527,-385.866753,-385.865809,-385.908014,32.65
gdb_118700,CC1(CCO)C2CC1C2,3.10773,1.05915,0.92279,1.3072,85.95,-0.2618,0.08,0.3419,1366.7637,0.206132,-388.226887,-388.21767,-388.216726,-388.260871,35.84
gdb_74090,CC12NC1C(=O)C=C2N,2.65232,1.57591,1.1354,6.1011,77.35,-0.2155,-0.0238,0.1917,1080.1778,0.136759,-418.019691,-418.011465,-418.010521,-418.051977,32.1
gdb_133669,OC(C1CN1)C(F)(F)F,2.69801,1.20071,1.01276,0.7771,54.2,-0.261,0.0622,0.3232,1148.7198,0.108376,-585.417354,-585.408579,-585.407635,-585.451867,31.273
gdb_69200,CC12CC1C(=O)C=CC2,2.65894,1.54336,1.15805,3.9466,82.39,-0.2322,-0.0424,0.1898,1107.2135,0.16022,-385.924989,-385.916996,-385.916052,-385.95718,31.611
gdb_125690,Cc1c(n[nH]n1)N2CC2,2.95431,1.4645,1.03877,1.2991,75.26,-0.2192,0.0069,0.2262,1135.9523,0.137621,-414.167697,-414.159421,-414.158476,-414.201479,29.914
gdb_22482,NC=[NH+]CC(CO)=N[O-],2.56293,1.28741,1.02967,9.0007,85.35,-0.1509,-0.0707,0.0801,1180.7531,0.14639,-472.294853,-472.28559,-472.284646,-472.328766,34.457
gdb_128605,COC1=CNN=CC1=N,2.6954,1.54793,0.98947,4.5398,79.54,-0.1934,-0.023,0.1705,1143.3824,0.126258,-434.055475,-434.047522,-434.046578,-434.088006,29.936
gdb_27655,C#Cc1c(oc(n1)O)N,3.14046,1.31189,0.92664,1.8916,70.94,-0.1926,0.0056,0.1982,1159.0411,0.08886,-452.74723,-452.739085,-452.738141,-452.779712,30.518
gdb_69716,CC12OC1C1C2OC1=O,4.0708,1.383,1.27383,5.4015,64.47,-0.2648,0.0035,0.2683,993.456,0.111637,-457.736021,-457.728791,-457.727847,-457.767652,27.714
gdb_31352,CCC1=NC(=N)N=CO1,3.53951,1.21232,0.96403,4.6294,75.29,-0.2559,-0.0389,0.217,1214.2003,0.125435,-434.105462,-434.09733,-434.096386,-434.139218,29.26
gdb_75215,CC1=CCC2(O)CCC12,2.60585,1.49674,1.20368,1.1232,83.94,-0.2269,0.0313,0.2581,1135.2121,0.182515,-387.100732,-387.091999,-387.091055,-387.133914,34.219
gdb_83696,OC1C2OCC2C1C=O,2.39379,1.70015,1.34429,2.9427,67.41,-0.2452,-0.0271,0.2181,991.5643,0.135786,-458.927037,-458.919183,-458.918239,-458.959994,29.34
gdb_16837,CC1CC(O)C2NC12,3.54021,1.76936,1.415,2.2922,70.08,-0.236,0.0725,0.3086,937.2771,0.167403,-365.052732,-365.045168,-365.044224,-365.084324,29.788
gdb_53696,CC#CCCCN1CC1,6.32353,0.47556,0.45658,0.9671,93.06,-0.2314,0.064,0.2954,2429.9994,0.192251,-367.160259,-367.149422,-367.148478,-367.19897,37.314
gdb_23314,ON=C1CC2CC2C=C1,3.47507,1.23905,1.05034,1.2499,83.73,-0.2158,-0.0284,0.1874,1162.1254,0.149421,-401.917374,-401.909712,-401.908768,-401.949392,30.644
gdb_122207,CCC1(CC1)CCCO,2.47868,0.79008,0.67567,1.2828,89.35,-0.2607,0.0796,0.3403,1789.4844,0.227429,-389.480872,-389.469817,-389.468872,-389.517879,40.455
gdb_132004,CC1=C(F)C(=N)C=CO1,2.33732,1.84204,1.03681,3.8255,74.57,-0.2202,-0.0277,0.1925,1079.141,0.112449,-461.937344,-461.929518,-461.928574,-461.969765,29.273
gdb_116337,OCC1CCCC2CC12,2.78853,1.21955,0.94184,1.1663,84.72,-0.2588,0.0786,0.3375,1313.5657,0.208208,-388.291411,-388.282603,-388.281659,-388.324769,34.674
gdb_21054,Cn1c(nc(n1)O)N,3.92024,1.86028,1.27432,4.1262,59.85,-0.209,0.0335,0.2425,899.454,0.109119,-412.071645,-412.064014,-412.06307,-412.103444,27.647
gdb_52756,CC#CC(OC=O)C#N,1.91736,0.99094,0.67728,5.1156,74.08,-0.2898,-0.0265,0.2633,1588.3154,0.097237,-436.676651,-436.666704,-436.66576,-436.71466,32.032
gdb_87957,CC1NC11CCC(C)=C1,3.77908,1.0008,0.9026,1.5525,92.06,-0.2114,0.0232,0.2347,1411.2939,0.194307,-367.21859,-367.209237,-367.208292,-367.252708,35.555
gdb_49436,O=CC1C2C3CCC1N23,2.87846,1.6831,1.44434,1.3828,73.84,-0.2337,-0.0273,0.2064,955.5509,0.14943,-401.925066,-401.917842,-401.916898,-401.957,28.095
gdb_132475,FC1=CN=C(F)C(=N)O1,3.25617,1.40783,0.98288,2.4848,59.22,-0.2416,-0.0723,0.1693,1031.1614,0.064726,-537.947339,-537.940554,-537.93961,-537.978976,25.188
gdb_11393,CC1OC(CO)C=C1,3.49998,1.57838,1.24819,2.6937,69.73,-0.2358,0.0082,0.244,1009.5459,0.153602,-384.944266,-384.936192,-384.935247,-384.977024,30.056
gdb_130660,C#Cc1c(=O)ncon1,3.19208,1.57155,1.05309,2.0662,68.09,-0.271,-0.0948,0.1762,1011.8563,0.064742,-451.496093,-451.488869,-451.487925,-451.528365,26.104
gdb_68486,CC12CC(COCC1)O2,2.76863,1.66771,1.29775,0.964,77.73,-0.2371,0.0833,0.3204,1053.5125,0.18418,-424.224264,-424.21641,-424.215466,-424.255956,32.115
gdb_44333,O=C1NC2C3C=CC1C23,3.1627,1.91384,1.53522,3.5659,72.34,-0.2215,0.0005,0.2221,869.068,0.127843,-400.779636,-400.773388,-400.772444,-400.809989,26.209
gdb_92089,OC1CC2CC2CC1O,2.56831,1.50393,1.23731,1.9797,77.18,-0.2523,0.0611,0.3134,1099.3867,0.184857,-424.225589,-424.217378,-424.216434,-424.257828,33.427
gdb_34315,N#CC12COC(CN1)C2,3.35546,1.45092,1.29874,3.5173,71.7,-0.2416,0.0204,0.262,997.5478,0.139336,-418.014032,-418.006958,-418.006014,-418.045403,28.143
gdb_57318,CC(C)(C(=O)CC=O)O,3.08736,0.91136,0.84739,4.5896,72.69,-0.2444,-0.0295,0.215,1435.4863,0.153324,-460.192185,-460.181298,-460.180354,-460.22964,38.048
gdb_19820,CC1CC2C3OC3C12,3.51152,2.18803,1.8518,1.6869,70.06,-0.2497,0.0716,0.3213,799.8091,0.154415,-347.742646,-347.735891,-347.734947,-347.773169,27.271
gdb_44218,O=C1OC2C1C=CC2=O,3.51803,1.48905,1.19369,4.0292,64.22,-0.2635,-0.0822,0.1813,970.0027,0.090454,-456.60969,-456.603068,-456.602124,-456.641083,24.869
gdb_114686,CC12CC1CC(CO)C2,3.5372,1.0242,0.95417,1.1588,85.27,-0.2514,0.0791,0.3305,1355.3923,0.20646,-388.292592,-388.283277,-388.282333,-388.326346,36.146
gdb_34358,N#CC12NCC1N1CC21,3.01866,1.61209,1.31532,3.0757,72.73,-0.248,-0.0057,0.2423,973.2012,0.126044,-396.849139,-396.842071,-396.841127,-396.880481,28.044
gdb_88536,CN1CC1C12CC(C1)O2,3.35213,1.3188,1.18229,1.79,79.86,-0.2226,0.0842,0.3068,1124.3086,0.170759,-403.043213,-403.035119,-403.034175,-403.075804,31.878
gdb_11000,CC12CC1C(=N)OC2,4.10144,1.76091,1.50769,3.3961,70.04,-0.2505,0.0282,0.2788,886.1276,0.143595,-363.878418,-363.871258,-363.870314,-363.909515,27.738
gdb_100129,CC(C)(CO)NCC#N,3.64702,0.7464,0.7233,3.9143,79.92,-0.244,0.0266,0.2706,1620.8906,0.180246,-420.40462,-420.393728,-420.392784,-420.440774,39.168
gdb_81819,CC1C(C#N)C2(C)CN12,2.15395,1.66258,1.1642,2.6204,79.51,-0.2499,0.0206,0.2705,1125.3537,0.158704,-382.051849,-382.042865,-382.041921,-382.085263,33.615
gdb_8544,CC12CC3CC(C1)N23,3.88047,2.23759,1.84491,1.6211,73.89,-0.2185,0.078,0.2964,802.1846,0.167382,-327.882546,-327.875881,-327.874937,-327.912779,27.427
gdb_51412,N=COC1C2C=CC1O2,4.25268,1.05825,1.00001,1.6273,71.53,-0.2484,-0.0098,0.2386,1199.7459,0.124266,-437.822498,-437.814952,-437.814007,-437.856466,28.112
gdb_96342,CC1(C)OCOCC1O,2.19501,1.67302,1.35673,1.9702,73.54,-0.249,0.0751,0.3241,1072.0485,0.182333,-461.369323,-461.360318,-461.359374,-461.402163,35.473
gdb_72461,CC12CCC(C1)N=CO2,2.58943,1.88762,1.50055,2.2904,77.6,-0.242,0.0279,0.2699,970.0442,0.174005,-403.18798,-403.180571,-403.179627,-403.21932,30.464
gdb_110913,CCC1C2CN(C=O)C12,2.25638,1.39639,1.0362,4.0655,80.58,-0.2329,0.0244,0.2574,1228.7284,0.170921,-403.137396,-403.128497,-403.127553,-403.171705,32.833
gdb_91636,CC1OC2OC1C1OC21,3.08306,1.75461,1.55671,2.3685,65.26,-0.2561,0.0743,0.3304,904.7459,0.137493,-458.935969,-458.929292,-458.928347,-458.9668,27.264
gdb_13530,OC1C[NH2+]C1C([O-])=O,3.15242,1.97206,1.46783,4.7926,56.59,-0.2519,0.0088,0.2606,853.4386,0.119698,-436.945241,-436.937833,-436.936889,-436.977629,27.06
gdb_2027,CC1CC2(CC2)O1,6.56132,1.82095,1.75114,1.5529,64.82,-0.2227,0.0868,0.3096,795.7389,0.147643,-309.691365,-309.684336,-309.683392,-309.7224,26.682
gdb_69249,OC12CC1C(=O)CC=C2,2.65505,1.56499,1.18244,4.1362,74.08,-0.2285,-0.0155,0.213,1055.3045,0.135679,-421.841963,-421.834068,-421.833123,-421.874221,30.97
gdb_15272,COC1C(O)C1CO,2.97685,1.55921,1.2948,3.2975,63.92,-0.2436,0.0617,0.3054,1011.4985,0.152613,-422.032219,-422.023381,-422.022437,-422.065615,32.018
gdb_90436,CC1OC2C(C)C(C)C12,2.10697,1.60648,1.31531,1.6335,84.79,-0.2339,0.0708,0.3047,1146.4772,0.205494,-388.26439,-388.25506,-388.254116,-388.298204,36.029
gdb_123505,c1cc2cccn2nc1,3.97746,1.74395,1.21237,1.455,84.78,-0.1996,-0.0431,0.1565,953.6736,0.117186,-379.725562,-379.719567,-379.718623,-379.755693,24.871
gdb_59084,CC(C)C1C(C=O)N1C,2.09665,1.3856,1.10363,1.4243,84.42,-0.2287,-0.0347,0.194,1250.3039,0.191489,-404.331733,-404.321325,-404.320381,-404.366783,37.979
gdb_63962,CC1(C)OC2CCC2=C1,3.43076,1.24253,1.20203,1.2735,85.91,-0.2257,0.011,0.2366,1170.8338,0.181771,-387.074992,-387.066382,-387.065438,-387.107732,34.181
gdb_85674,CC1NC(C#N)C1(C)N,2.41561,1.2853,1.10649,4.5134,79.84,-0.2463,0.0184,0.2647,1206.9323,0.170436,-399.321447,-399.311623,-399.310679,-399.355763,36.6
gdb_124567,CC(C)Cc1ncno1,4.13193,0.92959,0.87627,2.1409,76.98,-0.2823,-0.0205,0.2617,1392.6408,0.159168,-419.225692,-419.216677,-419.215732,-419.261152,32.254
gdb_32934,CCOc1cnc(o1)N,4.74025,0.88486,0.77404,2.2236,73.02,-0.1954,0.0352,0.2306,1471.1522,0.136028,-455.172531,-455.16361,-455.162666,-455.207274,32.049
gdb_49035,O=CC12COC1C2C#N,2.6255,1.42745,1.10925,3.5885,68.33,-0.275,-0.0608,0.2142,1066.8963,0.099911,-436.656729,-436.64891,-436.647966,-436.689494,28.03
gdb_71071,CC12OC3=NCCC1C23,3.63538,1.59982,1.31727,3.744,76.58,-0.2266,-0.022,0.2046,995.1219,0.148118,-401.875047,-401.867755,-401.866811,-401.906251,29.642
gdb_37147,C1C2C1C13CC4C1N2C34,3.97914,1.87646,1.63538,1.5434,78.18,-0.215,0.0786,0.2936,860.4911,0.150403,-364.670567,-364.664789,-364.663845,-364.700188,25.969
gdb_129532,c1c(nn[nH]1)OC(=O)N,5.2847,1.05579,0.88012,2.8623,60.67,-0.2427,-0.0027,0.24,1202.4252,0.090601,-486.098305,-486.090527,-486.089583,-486.131553,27.722
gdb_39537,C1C=CC23CN=CN2C13,4.15712,1.54569,1.2933,2.2885,77.45,-0.2337,-0.0026,0.231,973.4907,0.139007,-380.862489,-380.856019,-380.855075,-380.892995,26.739
gdb_106795,OCC12CC1(O)CC=C2,2.71518,1.55925,1.21247,2.3944,75.97,-0.2227,0.0156,0.2383,1068.2679,0.159348,-423.013651,-423.005366,-423.004422,-423.045973,33.174
gdb_10436,C1C(CO1)(CO)C=O,3.15094,1.71817,1.37995,1.5957,60.8,-0.2632,-0.0478,0.2154,917.0839,0.129366,-420.853038,-420.84497,-420.844026,-420.886211,28.407
gdb_40345,C1OC1C12C3CC1CN23,3.58734,1.31882,1.25548,1.3694,75.53,-0.2396,0.0723,0.3119,1064.3278,0.148843,-401.852645,-401.845439,-401.844495,-401.884767,28.143
gdb_18259,CCC1CCC2OC12,4.1523,1.48699,1.24289,1.7613,73.93,-0.2541,0.0886,0.3427,1041.8066,0.178332,-349.009103,-349.001373,-349.000429,-349.041131,29.765
gdb_130992,c1c(con1)OCC=O,7.3246,0.72135,0.65941,1.0311,64.59,-0.2483,-0.047,0.2014,1551.4109,0.09924,-473.796718,-473.788635,-473.787691,-473.830986,27.729
gdb_41192,C1CC23CC(COC2)N13,2.79024,1.79,1.62003,0.8461,80.07,-0.1916,0.0651,0.2567,944.7051,0.173089,-403.043442,-403.03638,-403.035436,-403.074501,29.448
gdb_115503,CCC1CCC(OC)O1,2.21805,1.29114,0.95757,0.5794,82.2,-0.2525,0.0882,0.3407,1357.4473,0.205563,-425.44473,-425.434858,-425.433914,-425.480051,36.229
gdb_38725,C1C2OC3CC12CCC3,2.50106,2.02318,1.55265,1.6108,80.51,-0.2281,0.0782,0.3063,956.4219,0.186616,-387.074021,-387.067158,-387.066214,-387.104705,29.707
gdb_19617,OC1C2C3C2C1C3O,3.77142,2.00014,1.65392,2.2069,63.53,-0.2357,0.0744,0.3102,804.3747,0.130863,-383.675804,-383.668953,-383.668008,-383.706418,27.204
gdb_2912,O=CC1CCCO1,4.80683,2.26006,1.9381,3.1961,56.99,-0.2399,-0.0212,0.2188,700.8248,0.125634,-345.665412,-345.658726,-345.657782,-345.696727,23.526
gdb_31653,Cn1cc(cc1N)OC,3.55951,1.07906,0.83984,2.0204,81.34,-0.1705,0.0524,0.223,1377.8971,0.159114,-419.220382,-419.21059,-419.209646,-419.255371,35.153
gdb_47438,O=C1COCC1C1CN1,3.0173,1.24176,0.92679,1.2264,71.87,-0.241,-0.0326,0.2084,1235.3828,0.148265,-439.069023,-439.060812,-439.059868,-439.102685,30.243
gdb_44232,O=C1NC2C1CC21CC1,3.89282,1.22401,1.14445,3.7473,76.5,-0.2419,0.0272,0.2691,1113.3224,0.148861,-401.940166,-401.932614,-401.93167,-401.97231,29.866
gdb_24500,c1cc2c(nc1)nc[nH]2,3.99534,1.74602,1.21503,5.504,76.72,-0.2369,-0.0331,0.2039,934.0755,0.106531,-395.821361,-395.815504,-395.81456,-395.851398,23.855
gdb_69054,CC12CC1(CO2)OC=N,3.42879,1.05316,0.94821,2.4939,75.26,-0.2395,0.0147,0.2543,1287.813,0.145609,-439.036198,-439.027259,-439.026315,-439.070401,32.597
gdb_15709,CC1COCC1CO,2.69034,1.79385,1.25728,2.0885,70.29,-0.2393,0.0759,0.3152,1024.5822,0.177652,-386.139304,-386.13063,-386.129686,-386.172746,31.651
gdb_45769,C#CCN1C=CCC1=O,3.04797,1.23098,0.95305,2.9673,77.11,-0.2154,-0.0045,0.2109,1211.7332,0.123457,-400.75474,-400.746321,-400.745377,-400.788615,30.988
gdb_5523,CCc1c(nco1)C,3.14712,1.82139,1.247,1.8292,70.82,-0.2259,0.0116,0.2375,996.3041,0.142448,-363.912999,-363.904893,-363.903949,-363.946059,28.883
gdb_121898,COCCC(O)C(N)=O,3.84132,0.67463,0.60589,3.4774,73.39,-0.2521,0.0179,0.2699,1837.0098,0.168348,-477.444825,-477.433888,-477.432944,-477.482124,37.803
gdb_48138,O=CC(=O)C1CCOC1,3.00323,1.18033,0.9369,0.9214,68.95,-0.2552,-0.1008,0.1544,1228.7992,0.135431,-458.981092,-458.97244,-458.971496,-459.016161,30.106
gdb_89211,NC12CC(O)C1OC2=O,2.55961,1.59688,1.22469,2.6445,64.22,-0.2504,-0.0033,0.2471,1023.6204,0.124519,-475.020598,-475.012526,-475.011582,-475.053187,30.662
gdb_88170,CC1OC11COCC1C,2.67068,1.30972,1.13167,1.7077,77.97,-0.2518,0.0833,0.3351,1199.7777,0.181664,-424.21923,-424.210057,-424.209112,-424.253158,34.417
gdb_19499,N#CC1C2CCCN12,3.28139,2.01126,1.83584,3.1795,67.88,-0.2519,0.0112,0.263,798.641,0.133259,-342.782939,-342.776188,-342.775244,-342.813869,25.699
gdb_40337,C1CC1C12C3CC1CC23,3.35715,1.30589,1.23322,0.4084,86.33,-0.2205,0.0924,0.3129,1132.7296,0.184417,-349.89079,-349.883205,-349.882261,-349.923107,30.812
